时间,Twitter ID,用户名,正文,回复,转发,点赞
"2016-12-12, 12:06 AM",TMN_Online,Inno Media,"#Cars #TeslaModel3 - 2018 Tesla Model 3: To feature 250 miles range, 15-inch landscape touch-screen, Ludicrous... http://fb.me/8AYJhv0re",0,0,0
"2016-12-11, 12:57 PM",evannex_com,EVANNEX for Tesla,"#TeslaMotors is prepping for the #TeslaModel3 in a big way, read here: http://ow.ly/wuPl3071e4D  $tsla #teslamotors #teslamodels #elonmusk #EV",1,3,15
"2016-12-11, 12:41 PM",TeslaClubUK,Tesla Owners Club UK,Russian off road test of Model X shows true off road ability #tesla #teslamodel3 #elonmusk #teslamodelX #teslamodelshttps://youtu.be/M5Ze_QxyCBQ,0,1,0
"2016-12-13, 3:30 PM",electro_mov,electromovilidad,"Así será el interior minimalista del Tesla Model 3 ¿Que os parece? 

http://electromovilidad.net/asi-sera-el-in … #Tesla  #TeslaModel3 #VEpic.twitter.com/2FAEC7VvV6",0,0,4
"2016-12-13, 2:06 PM",TeslaClubUK,Tesla Owners Club UK,Brilliant ad from Nissan to promote their new EV Leaf #tesla #teslamodel3 #elonmusk #teslamodelX #teslamodelshttps://youtu.be/w7A7ZmVar8w,0,0,0
"2016-12-13, 1:11 PM",Guardian_AAngel,GuardianDroneAngel🛰,@Model3Owners @DMC_Ryan @evannex_com @TeslaMotors @elonmusk Is this final? #TeslaModel3 #NewInterior http://bit.ly/2gx7y9I  #EV #tesla,1,1,0
"2016-12-13, 11:56 AM",SmartStockNews,SmartStockNews,$TSLA #TeslaMotors : Here Is What Will Truly Drive #TeslaModel3 Success - https://goo.gl/Nz7NKZ,0,0,1
"2016-12-13, 9:23 AM",maxKeppeler,Maximilian Keppeler,So happy right now. :) #reservation #tesla #teslamotors #teslamodel3 #model3 #teslalife #t… http://ift.tt/2gVNxL7 pic.twitter.com/jRKI4vhPw2,0,0,6
"2016-12-13, 4:54 AM",PConfidential,Profit Confidential,#Tesla Stock: @TeslaMotors Inc On A Cautious Drive https://goo.gl/zo5nvz  #ProfitCo #stocks #TeslaModel3 pic.twitter.com/mEXncJe6CG,0,0,0
"2016-12-13, 12:31 AM",eighth_samurai,Niteen Bali,"Tesla Motors - A rising giant in a disruptive tech sector #electricvehicles #ElonMusk #TeslaModel3 #InsideIIM 
https://insideiim.com/tesla-motors-the-future-ahead/?src=bali …pic.twitter.com/2wfGORbvfS",0,0,0
"2016-12-12, 11:43 PM",nTangledCloud,nTangled Cloud,https://cleantechnica.com/2016/04/10/tesla-supercharging-crisis-horizon/ … #teslamodel3 #teslamotors #tesla,0,0,0
"2016-12-12, 12:30 PM",GNT_fr,Génération-NT,Tesla Model 3 : un intérieur toujours très minimaliste http://www.generation-nt.com/tesla-model-habitacle-vehicule-electrique-actualite-1936794.html … #TeslaModel3 #HabitacleTeslapic.twitter.com/bdwqTZxDRe,0,0,0
"2016-12-12, 11:47 AM",PConfidential,Profit Confidential,.@TeslaMotors Cars: Are the Automakers Uniting Against #tesla ? https://goo.gl/NWzrUx  #ProfitCo #stocks #teslamodel3 pic.twitter.com/AlVGZmfen9,0,2,2
"2016-12-12, 10:38 AM",TrendinTech,TrendinTech,Will @TeslaMotors Ever Have Problems With Selling #Cars? http://trendintech.com/2016/12/12/will-tesla-ever-have-problems-with-selling-cars/ … #Model3 #models #tesla #TeslaMotors #teslamodel3,0,0,0
"2016-12-12, 8:45 AM",Model3Owners,Model 3 Owners Club,Last chance to get some cool swag in time for the holidays!  #Tesla #TeslaModel3 https://model3ownersclub.com/shop/,0,2,9
"2016-12-12, 7:39 AM",evannex_com,EVANNEX for Tesla,"5 tips to buy the perfect used #TeslaModelS now, watch video: http://ow.ly/zvtS3072ueU  $tsla #teslamotors #tesla #teslamodel3 #teslamodelx",0,5,5
"2016-12-12, 7:21 AM",Gregordreams,Gregor,"#Tesla is yet a great unknown. Will be possible a #teslamodel3 at $35,000? #ecarhttps://twitter.com/Gregordreams/status/736229887506321409 …",0,0,0
"2016-12-12, 5:31 AM",AutoreviewRu,Авторевю,"Серийная Tesla Model 3: без щитка приборов и воздуховодов?
https://autoreview.ru/news/seriynaya-tesla-model-3-bez-schitka-priborov-i-vozduhovodov …
#Tesla #teslamodel3 pic.twitter.com/Oo6ibGd8hK",0,1,1
"2016-12-12, 12:06 AM",TMN_Online,Inno Media,"#Cars #TeslaModel3 - 2018 Tesla Model 3: To feature 250 miles range, 15-inch landscape touch-screen, Ludicrous... http://fb.me/8AYJhv0re",0,0,0
"2016-12-11, 12:57 PM",evannex_com,EVANNEX for Tesla,"#TeslaMotors is prepping for the #TeslaModel3 in a big way, read here: http://ow.ly/wuPl3071e4D  $tsla #teslamotors #teslamodels #elonmusk #EV",1,3,15
"2016-12-11, 12:41 PM",TeslaClubUK,Tesla Owners Club UK,Russian off road test of Model X shows true off road ability #tesla #teslamodel3 #elonmusk #teslamodelX #teslamodelshttps://youtu.be/M5Ze_QxyCBQ,0,1,0
"2016-12-11, 7:45 AM",thorlindberger,Thorsten Lindberger,meine Hände mögen das Teil. #teslaboy #entrepreneurlifestyle #tesla #teslamodel3 #teslaowner… https://www.instagram.com/p/BN4JifrBgBs/,0,0,0
"2016-12-13, 9:23 AM",maxKeppeler,Maximilian Keppeler,So happy right now. :) #reservation #tesla #teslamotors #teslamodel3 #model3 #teslalife #t… http://ift.tt/2gVNxL7 pic.twitter.com/jRKI4vhPw2,0,0,6
"2016-12-13, 4:54 AM",PConfidential,Profit Confidential,#Tesla Stock: @TeslaMotors Inc On A Cautious Drive https://goo.gl/zo5nvz  #ProfitCo #stocks #TeslaModel3 pic.twitter.com/mEXncJe6CG,0,0,0
"2016-12-13, 12:31 AM",eighth_samurai,Niteen Bali,"Tesla Motors - A rising giant in a disruptive tech sector #electricvehicles #ElonMusk #TeslaModel3 #InsideIIM 
https://insideiim.com/tesla-motors-the-future-ahead/?src=bali …pic.twitter.com/2wfGORbvfS",0,0,0
"2016-12-12, 11:43 PM",nTangledCloud,nTangled Cloud,https://cleantechnica.com/2016/04/10/tesla-supercharging-crisis-horizon/ … #teslamodel3 #teslamotors #tesla,0,0,0
"2016-12-12, 12:30 PM",GNT_fr,Génération-NT,Tesla Model 3 : un intérieur toujours très minimaliste http://www.generation-nt.com/tesla-model-habitacle-vehicule-electrique-actualite-1936794.html … #TeslaModel3 #HabitacleTeslapic.twitter.com/bdwqTZxDRe,0,0,0
"2016-12-12, 11:47 AM",PConfidential,Profit Confidential,.@TeslaMotors Cars: Are the Automakers Uniting Against #tesla ? https://goo.gl/NWzrUx  #ProfitCo #stocks #teslamodel3 pic.twitter.com/AlVGZmfen9,0,2,2
"2016-12-12, 10:38 AM",TrendinTech,TrendinTech,Will @TeslaMotors Ever Have Problems With Selling #Cars? http://trendintech.com/2016/12/12/will-tesla-ever-have-problems-with-selling-cars/ … #Model3 #models #tesla #TeslaMotors #teslamodel3,0,0,0
"2016-12-12, 8:45 AM",Model3Owners,Model 3 Owners Club,Last chance to get some cool swag in time for the holidays!  #Tesla #TeslaModel3 https://model3ownersclub.com/shop/,0,2,9
"2016-12-12, 7:39 AM",evannex_com,EVANNEX for Tesla,"5 tips to buy the perfect used #TeslaModelS now, watch video: http://ow.ly/zvtS3072ueU  $tsla #teslamotors #tesla #teslamodel3 #teslamodelx",0,5,5
"2016-12-12, 7:21 AM",Gregordreams,Gregor,"#Tesla is yet a great unknown. Will be possible a #teslamodel3 at $35,000? #ecarhttps://twitter.com/Gregordreams/status/736229887506321409 …",0,0,0
"2016-12-12, 5:31 AM",AutoreviewRu,Авторевю,"Серийная Tesla Model 3: без щитка приборов и воздуховодов?
https://autoreview.ru/news/seriynaya-tesla-model-3-bez-schitka-priborov-i-vozduhovodov …
#Tesla #teslamodel3 pic.twitter.com/Oo6ibGd8hK",0,1,1
"2016-12-12, 4:30 AM",electro_mov,electromovilidad,"Así será el interior minimalista del Tesla Model 3 ¿Que os parece? 

http://electromovilidad.net/asi-sera-el-in … #Tesla  #TeslaModel3 #VEpic.twitter.com/hzMqOFVth0",1,2,1
"2016-12-12, 12:06 AM",TMN_Online,Inno Media,"#Cars #TeslaModel3 - 2018 Tesla Model 3: To feature 250 miles range, 15-inch landscape touch-screen, Ludicrous... http://fb.me/8AYJhv0re",0,0,0
"2016-12-11, 12:57 PM",evannex_com,EVANNEX for Tesla,"#TeslaMotors is prepping for the #TeslaModel3 in a big way, read here: http://ow.ly/wuPl3071e4D  $tsla #teslamotors #teslamodels #elonmusk #EV",1,3,15
"2016-12-11, 12:41 PM",TeslaClubUK,Tesla Owners Club UK,Russian off road test of Model X shows true off road ability #tesla #teslamodel3 #elonmusk #teslamodelX #teslamodelshttps://youtu.be/M5Ze_QxyCBQ,0,1,0
"2016-12-11, 7:45 AM",thorlindberger,Thorsten Lindberger,meine Hände mögen das Teil. #teslaboy #entrepreneurlifestyle #tesla #teslamodel3 #teslaowner… https://www.instagram.com/p/BN4JifrBgBs/,0,0,0
"2016-12-10, 7:57 PM",TeslaClubUK,Tesla Owners Club UK,The history &rise of Tesla so far #tesla #teslamodel3 #elonmusk #teslamodelX #teslamodels #sustainabletransportationhttp://www.digitaltrends.com/cars/how-tesla-reinvented-the-car-as-we-know-it/ …,0,0,0
"2016-12-10, 5:00 PM",evannex_com,EVANNEX for Tesla,"A look back at #TeslaMotors and its history, read here: http://ow.ly/jGPD3070ohI  $tsla #tesla #teslamodels #teslamodelx #teslamodel3 #EV",0,7,3
"2016-12-10, 4:05 PM",elonliveAT,e l o n,++ #teslamodel3 got 400.000+ preorders. #Chevy Bolt got ??,0,0,0
"2016-12-13, 12:31 AM",eighth_samurai,Niteen Bali,"Tesla Motors - A rising giant in a disruptive tech sector #electricvehicles #ElonMusk #TeslaModel3 #InsideIIM 
https://insideiim.com/tesla-motors-the-future-ahead/?src=bali …pic.twitter.com/2wfGORbvfS",0,0,0
"2016-12-12, 11:43 PM",nTangledCloud,nTangled Cloud,https://cleantechnica.com/2016/04/10/tesla-supercharging-crisis-horizon/ … #teslamodel3 #teslamotors #tesla,0,0,0
"2016-12-12, 12:30 PM",GNT_fr,Génération-NT,Tesla Model 3 : un intérieur toujours très minimaliste http://www.generation-nt.com/tesla-model-habitacle-vehicule-electrique-actualite-1936794.html … #TeslaModel3 #HabitacleTeslapic.twitter.com/bdwqTZxDRe,0,0,0
"2016-12-12, 11:47 AM",PConfidential,Profit Confidential,.@TeslaMotors Cars: Are the Automakers Uniting Against #tesla ? https://goo.gl/NWzrUx  #ProfitCo #stocks #teslamodel3 pic.twitter.com/AlVGZmfen9,0,2,2
"2016-12-12, 10:38 AM",TrendinTech,TrendinTech,Will @TeslaMotors Ever Have Problems With Selling #Cars? http://trendintech.com/2016/12/12/will-tesla-ever-have-problems-with-selling-cars/ … #Model3 #models #tesla #TeslaMotors #teslamodel3,0,0,0
"2016-12-12, 8:45 AM",Model3Owners,Model 3 Owners Club,Last chance to get some cool swag in time for the holidays!  #Tesla #TeslaModel3 https://model3ownersclub.com/shop/,0,2,9
"2016-12-12, 7:39 AM",evannex_com,EVANNEX for Tesla,"5 tips to buy the perfect used #TeslaModelS now, watch video: http://ow.ly/zvtS3072ueU  $tsla #teslamotors #tesla #teslamodel3 #teslamodelx",0,5,5
"2016-12-12, 7:21 AM",Gregordreams,Gregor,"#Tesla is yet a great unknown. Will be possible a #teslamodel3 at $35,000? #ecarhttps://twitter.com/Gregordreams/status/736229887506321409 …",0,0,0
"2016-12-12, 5:31 AM",AutoreviewRu,Авторевю,"Серийная Tesla Model 3: без щитка приборов и воздуховодов?
https://autoreview.ru/news/seriynaya-tesla-model-3-bez-schitka-priborov-i-vozduhovodov …
#Tesla #teslamodel3 pic.twitter.com/Oo6ibGd8hK",0,1,1
"2016-12-12, 4:30 AM",electro_mov,electromovilidad,"Así será el interior minimalista del Tesla Model 3 ¿Que os parece? 

http://electromovilidad.net/asi-sera-el-in … #Tesla  #TeslaModel3 #VEpic.twitter.com/hzMqOFVth0",1,2,1
"2016-12-12, 12:06 AM",TMN_Online,Inno Media,"#Cars #TeslaModel3 - 2018 Tesla Model 3: To feature 250 miles range, 15-inch landscape touch-screen, Ludicrous... http://fb.me/8AYJhv0re",0,0,0
"2016-12-11, 12:57 PM",evannex_com,EVANNEX for Tesla,"#TeslaMotors is prepping for the #TeslaModel3 in a big way, read here: http://ow.ly/wuPl3071e4D  $tsla #teslamotors #teslamodels #elonmusk #EV",1,3,15
"2016-12-11, 12:41 PM",TeslaClubUK,Tesla Owners Club UK,Russian off road test of Model X shows true off road ability #tesla #teslamodel3 #elonmusk #teslamodelX #teslamodelshttps://youtu.be/M5Ze_QxyCBQ,0,1,0
"2016-12-11, 7:45 AM",thorlindberger,Thorsten Lindberger,meine Hände mögen das Teil. #teslaboy #entrepreneurlifestyle #tesla #teslamodel3 #teslaowner… https://www.instagram.com/p/BN4JifrBgBs/,0,0,0
"2016-12-10, 7:57 PM",TeslaClubUK,Tesla Owners Club UK,The history &rise of Tesla so far #tesla #teslamodel3 #elonmusk #teslamodelX #teslamodels #sustainabletransportationhttp://www.digitaltrends.com/cars/how-tesla-reinvented-the-car-as-we-know-it/ …,0,0,0
"2016-12-10, 5:00 PM",evannex_com,EVANNEX for Tesla,"A look back at #TeslaMotors and its history, read here: http://ow.ly/jGPD3070ohI  $tsla #tesla #teslamodels #teslamodelx #teslamodel3 #EV",0,7,3
"2016-12-10, 4:05 PM",elonliveAT,e l o n,++ #teslamodel3 got 400.000+ preorders. #Chevy Bolt got ??,0,0,0
"2016-12-10, 12:06 PM",jose_rabadan,Jose Manuel Rabadán,Por el momento compra solo online y servicio técnico mediante grúa a Francia (a cargo de #Tesla claro...). Y el #teslamodel3 se retrasa! #VEhttps://twitter.com/electro_mov/status/807630971159728128 …,0,0,0
"2016-12-10, 10:19 AM",guidaautonoma,guidaautonoma,"#teslamodel3  : new interior image highlights the puzzle inside the vehicle

#smartcar #driverless #AI #robot 
https://electrek.co/2016/12/08/tesla-model-3-new-picture-interior/ …pic.twitter.com/3A4W1ATdm4",0,0,0
"2016-12-12, 12:30 PM",GNT_fr,Génération-NT,Tesla Model 3 : un intérieur toujours très minimaliste http://www.generation-nt.com/tesla-model-habitacle-vehicule-electrique-actualite-1936794.html … #TeslaModel3 #HabitacleTeslapic.twitter.com/bdwqTZxDRe,0,0,0
"2016-12-12, 11:47 AM",PConfidential,Profit Confidential,.@TeslaMotors Cars: Are the Automakers Uniting Against #tesla ? https://goo.gl/NWzrUx  #ProfitCo #stocks #teslamodel3 pic.twitter.com/AlVGZmfen9,0,2,2
"2016-12-12, 10:38 AM",TrendinTech,TrendinTech,Will @TeslaMotors Ever Have Problems With Selling #Cars? http://trendintech.com/2016/12/12/will-tesla-ever-have-problems-with-selling-cars/ … #Model3 #models #tesla #TeslaMotors #teslamodel3,0,0,0
"2016-12-12, 8:45 AM",Model3Owners,Model 3 Owners Club,Last chance to get some cool swag in time for the holidays!  #Tesla #TeslaModel3 https://model3ownersclub.com/shop/,0,2,9
"2016-12-12, 7:39 AM",evannex_com,EVANNEX for Tesla,"5 tips to buy the perfect used #TeslaModelS now, watch video: http://ow.ly/zvtS3072ueU  $tsla #teslamotors #tesla #teslamodel3 #teslamodelx",0,5,5
"2016-12-12, 7:21 AM",Gregordreams,Gregor,"#Tesla is yet a great unknown. Will be possible a #teslamodel3 at $35,000? #ecarhttps://twitter.com/Gregordreams/status/736229887506321409 …",0,0,0
"2016-12-12, 5:31 AM",AutoreviewRu,Авторевю,"Серийная Tesla Model 3: без щитка приборов и воздуховодов?
https://autoreview.ru/news/seriynaya-tesla-model-3-bez-schitka-priborov-i-vozduhovodov …
#Tesla #teslamodel3 pic.twitter.com/Oo6ibGd8hK",0,1,1
"2016-12-12, 4:30 AM",electro_mov,electromovilidad,"Así será el interior minimalista del Tesla Model 3 ¿Que os parece? 

http://electromovilidad.net/asi-sera-el-in … #Tesla  #TeslaModel3 #VEpic.twitter.com/hzMqOFVth0",1,2,1
"2016-12-12, 12:06 AM",TMN_Online,Inno Media,"#Cars #TeslaModel3 - 2018 Tesla Model 3: To feature 250 miles range, 15-inch landscape touch-screen, Ludicrous... http://fb.me/8AYJhv0re",0,0,0
"2016-12-11, 12:57 PM",evannex_com,EVANNEX for Tesla,"#TeslaMotors is prepping for the #TeslaModel3 in a big way, read here: http://ow.ly/wuPl3071e4D  $tsla #teslamotors #teslamodels #elonmusk #EV",1,3,15
"2016-12-11, 12:41 PM",TeslaClubUK,Tesla Owners Club UK,Russian off road test of Model X shows true off road ability #tesla #teslamodel3 #elonmusk #teslamodelX #teslamodelshttps://youtu.be/M5Ze_QxyCBQ,0,1,0
"2016-12-11, 7:45 AM",thorlindberger,Thorsten Lindberger,meine Hände mögen das Teil. #teslaboy #entrepreneurlifestyle #tesla #teslamodel3 #teslaowner… https://www.instagram.com/p/BN4JifrBgBs/,0,0,0
"2016-12-10, 7:57 PM",TeslaClubUK,Tesla Owners Club UK,The history &rise of Tesla so far #tesla #teslamodel3 #elonmusk #teslamodelX #teslamodels #sustainabletransportationhttp://www.digitaltrends.com/cars/how-tesla-reinvented-the-car-as-we-know-it/ …,0,0,0
"2016-12-10, 5:00 PM",evannex_com,EVANNEX for Tesla,"A look back at #TeslaMotors and its history, read here: http://ow.ly/jGPD3070ohI  $tsla #tesla #teslamodels #teslamodelx #teslamodel3 #EV",0,7,3
"2016-12-10, 4:05 PM",elonliveAT,e l o n,++ #teslamodel3 got 400.000+ preorders. #Chevy Bolt got ??,0,0,0
"2016-12-10, 12:06 PM",jose_rabadan,Jose Manuel Rabadán,Por el momento compra solo online y servicio técnico mediante grúa a Francia (a cargo de #Tesla claro...). Y el #teslamodel3 se retrasa! #VEhttps://twitter.com/electro_mov/status/807630971159728128 …,0,0,0
"2016-12-10, 10:19 AM",guidaautonoma,guidaautonoma,"#teslamodel3  : new interior image highlights the puzzle inside the vehicle

#smartcar #driverless #AI #robot 
https://electrek.co/2016/12/08/tesla-model-3-new-picture-interior/ …pic.twitter.com/3A4W1ATdm4",0,0,0
"2016-12-10, 9:08 AM",Model3Owners,Model 3 Owners Club,"Kenneth Bokor on the EV Revolution and Transition #evtransition #TeslaModel3 
https://youtu.be/r6rzEYy3SM8",2,3,10
"2016-12-10, 2:56 AM",TeslaModelS,Tesla Model S FAN,Welcome Spain in the Tesla family. Show us how proud you are with your new #TeslaModelS #TeslaModelX and #TeslaModel3. #Tesla @TeslaMotors,0,0,2
"2016-12-12, 12:30 PM",GNT_fr,Génération-NT,Tesla Model 3 : un intérieur toujours très minimaliste http://www.generation-nt.com/tesla-model-habitacle-vehicule-electrique-actualite-1936794.html … #TeslaModel3 #HabitacleTeslapic.twitter.com/bdwqTZxDRe,0,0,0
"2016-12-12, 11:47 AM",PConfidential,Profit Confidential,.@TeslaMotors Cars: Are the Automakers Uniting Against #tesla ? https://goo.gl/NWzrUx  #ProfitCo #stocks #teslamodel3 pic.twitter.com/AlVGZmfen9,0,2,2
"2016-12-12, 10:38 AM",TrendinTech,TrendinTech,Will @TeslaMotors Ever Have Problems With Selling #Cars? http://trendintech.com/2016/12/12/will-tesla-ever-have-problems-with-selling-cars/ … #Model3 #models #tesla #TeslaMotors #teslamodel3,0,0,0
"2016-12-12, 8:45 AM",Model3Owners,Model 3 Owners Club,Last chance to get some cool swag in time for the holidays!  #Tesla #TeslaModel3 https://model3ownersclub.com/shop/,0,2,9
"2016-12-12, 7:39 AM",evannex_com,EVANNEX for Tesla,"5 tips to buy the perfect used #TeslaModelS now, watch video: http://ow.ly/zvtS3072ueU  $tsla #teslamotors #tesla #teslamodel3 #teslamodelx",0,5,5
"2016-12-12, 7:21 AM",Gregordreams,Gregor,"#Tesla is yet a great unknown. Will be possible a #teslamodel3 at $35,000? #ecarhttps://twitter.com/Gregordreams/status/736229887506321409 …",0,0,0
"2016-12-12, 5:31 AM",AutoreviewRu,Авторевю,"Серийная Tesla Model 3: без щитка приборов и воздуховодов?
https://autoreview.ru/news/seriynaya-tesla-model-3-bez-schitka-priborov-i-vozduhovodov …
#Tesla #teslamodel3 pic.twitter.com/Oo6ibGd8hK",0,1,1
"2016-12-12, 4:30 AM",electro_mov,electromovilidad,"Así será el interior minimalista del Tesla Model 3 ¿Que os parece? 

http://electromovilidad.net/asi-sera-el-in … #Tesla  #TeslaModel3 #VEpic.twitter.com/hzMqOFVth0",1,2,1
"2016-12-12, 12:06 AM",TMN_Online,Inno Media,"#Cars #TeslaModel3 - 2018 Tesla Model 3: To feature 250 miles range, 15-inch landscape touch-screen, Ludicrous... http://fb.me/8AYJhv0re",0,0,0
"2016-12-11, 12:57 PM",evannex_com,EVANNEX for Tesla,"#TeslaMotors is prepping for the #TeslaModel3 in a big way, read here: http://ow.ly/wuPl3071e4D  $tsla #teslamotors #teslamodels #elonmusk #EV",1,3,15
"2016-12-11, 12:41 PM",TeslaClubUK,Tesla Owners Club UK,Russian off road test of Model X shows true off road ability #tesla #teslamodel3 #elonmusk #teslamodelX #teslamodelshttps://youtu.be/M5Ze_QxyCBQ,0,1,0
"2016-12-11, 7:45 AM",thorlindberger,Thorsten Lindberger,meine Hände mögen das Teil. #teslaboy #entrepreneurlifestyle #tesla #teslamodel3 #teslaowner… https://www.instagram.com/p/BN4JifrBgBs/,0,0,0
"2016-12-10, 7:57 PM",TeslaClubUK,Tesla Owners Club UK,The history &rise of Tesla so far #tesla #teslamodel3 #elonmusk #teslamodelX #teslamodels #sustainabletransportationhttp://www.digitaltrends.com/cars/how-tesla-reinvented-the-car-as-we-know-it/ …,0,0,0
"2016-12-10, 5:00 PM",evannex_com,EVANNEX for Tesla,"A look back at #TeslaMotors and its history, read here: http://ow.ly/jGPD3070ohI  $tsla #tesla #teslamodels #teslamodelx #teslamodel3 #EV",0,7,3
